duplicate_type,duplicate_key,duplicate_count,sample_row_number,sample_ref_number,sample_recipient_legal_name,sample_recipient_city,sample_recipient_postal_code,sample_agreement_start_date,sample_agreement_value
org_city_postal,org=HISPANIC CANADIAN ARTS AND CULTURAL ASSOCIATION|city=Mississauga | Mississauga|postal=L5H 1Z2,9,121651,016-2018-2019-Q3-1320179,HISPANIC CANADIAN ARTS AND CULTURAL ASSOCIATION,Mississauga | Mississauga,L5H 1Z2,2018-10-01,12500
org_city_postal,org=NATIONAL ETHNIC PRESS AND MEDIA COUNCIL OF CANADA|city=Toronto | Toronto|postal=M5H 2N2,9,121654,016-2018-2019-Q3-1320190,NATIONAL ETHNIC PRESS AND MEDIA COUNCIL OF CANADA,Toronto | Toronto,M5H 2N2,2018-05-24,175390
org_city_postal,org=PEGASUS PUBLICATIONS INC.|city=Winnipeg | Winnipeg|postal=R3J 3W7,9,121674,016-2018-2019-Q3-1320473,PEGASUS PUBLICATIONS INC.,Winnipeg | Winnipeg,R3J 3W7,2018-10-01,22629
org_city_postal,org=ROSSINI OPERA FESTIVAL OF NOVA SCOTIA|city=Lunenburg | Lunenburg|postal=B0J 2C0,9,121751,016-2018-2019-Q3-1320571,ROSSINI OPERA FESTIVAL OF NOVA SCOTIA,Lunenburg | Lunenburg,B0J 2C0,2019-04-01,65000
org_city_postal,org=CARREFOUR JEUNESSE-EMPLOI DE CÔTE-DES-NEIGES (CJECDN)|city=Montréal | Montréal|postal=H3S 2A6,9,121795,016-2018-2019-Q3-1320628,CARREFOUR JEUNESSE-EMPLOI DE CÔTE-DES-NEIGES (CJECDN),Montréal | Montréal,H3S 2A6,2019-02-01,7500
org_city_postal,org=GROUPE ÉLECTROGÈNE INC.|city=Montréal | Montréal|postal=H2V 4J6,9,121805,016-2018-2019-Q3-1320639,GROUPE ÉLECTROGÈNE INC.,Montréal | Montréal,H2V 4J6,2018-11-01,21870
org_city_postal,org=HOT DOCS|city=Toronto | Toronto|postal=M5S 2T9,9,121830,016-2018-2019-Q3-1320674,HOT DOCS,Toronto | Toronto,M5S 2T9,2019-04-01,3729
org_city_postal,org=CENTRE FOR ABORIGINAL MEDIA (ONTARIO) (THE)|city=Toronto | Toronto|postal=M5V 3A8,9,121919,016-2018-2019-Q4-1315327,CENTRE FOR ABORIGINAL MEDIA (ONTARIO) (THE),Toronto | Toronto,M5V 3A8,2018-04-01,20000
org_city_postal,org=PROVINCIAL TREASURER - PROVINCE OF ONTARIO|city=Toronto | Toronto|postal=M7A 0A2,9,121983,016-2018-2019-Q4-1320158,PROVINCIAL TREASURER - PROVINCE OF ONTARIO,Toronto | Toronto,M7A 0A2,2018-08-01,75000
org_city_postal,org=OPERA CANADA PUBLICATIONS|city=Toronto | Toronto|postal=M5A 3X9,9,122012,016-2018-2019-Q4-1320659,OPERA CANADA PUBLICATIONS,Toronto | Toronto,M5A 3X9,2019-01-01,11175
org_city_postal,org=TEENAGE LIFE & YOUNG ADULTS INTERNATIONAL SOCIETY|city=Whitehorse | Whitehorse|postal=Y1A 0N1,9,122027,016-2018-2019-Q4-1320699,TEENAGE LIFE & YOUNG ADULTS INTERNATIONAL SOCIETY,Whitehorse | Whitehorse,Y1A 0N1,2018-12-01,14713
org_city_postal,org=FRIENDS OF THE BROADWAY THEATRE INC.|city=Saskatoon | Saskatoon|postal=S7N 1B3,9,122038,016-2018-2019-Q4-1320719,FRIENDS OF THE BROADWAY THEATRE INC.,Saskatoon | Saskatoon,S7N 1B3,2020-01-22,10000
org_city_postal,org=MULTICULTURAL COUNCIL OF SASKATCHEWAN INC.|city=Regina | Regina|postal=S4R 3C1,9,122067,016-2018-2019-Q4-1320766,MULTICULTURAL COUNCIL OF SASKATCHEWAN INC.,Regina | Regina,S4R 3C1,2019-02-01,100000
org_city_postal,org=MINISTRE DES FINANCES DU QUÉBEC|city=Québec | Québec|postal=G1R 5A5,9,122069,016-2018-2019-Q4-1320768,MINISTRE DES FINANCES DU QUÉBEC,Québec | Québec,G1R 5A5,2018-10-01,500000
org_city_postal,org=MAINLINE THEATRE / THÉÂTRE MAINLINE|city=Montréal | Montréal|postal=H2W 1Y4,9,122184,016-2018-2019-Q4-1320936,MAINLINE THEATRE / THÉÂTRE MAINLINE,Montréal | Montréal,H2W 1Y4,2019-04-01,60000
org_city_postal,org=FILLES ÉLECTRIQUES (LES)|city=Montréal | Montréal|postal=H2T 3B2,9,122201,016-2018-2019-Q4-1320956,FILLES ÉLECTRIQUES (LES),Montréal | Montréal,H2T 3B2,2019-04-01,75000
org_city_postal,org=DIFFUSION EN SCÈNE RIVIÈRE-DU-NORD INC.|city=Saint-Jérôme | Saint-Jérôme|postal=J7Z 0J1,9,122211,016-2018-2019-Q4-1320966,DIFFUSION EN SCÈNE RIVIÈRE-DU-NORD INC.,Saint-Jérôme | Saint-Jérôme,J7Z 0J1,2019-09-01,90000
org_city_postal,org=RIVERVIEW ARTS CENTRE INC.|city=Riverview | Riverview|postal=E1B 4H8,9,122223,016-2018-2019-Q4-1320985,RIVERVIEW ARTS CENTRE INC.,Riverview | Riverview,E1B 4H8,2019-04-01,5000
org_city_postal,org=ALUNA THEATRE|city=Toronto | Toronto|postal=M6N 2V7,9,122234,016-2018-2019-Q4-1320997,ALUNA THEATRE,Toronto | Toronto,M6N 2V7,2019-04-01,70000
org_city_postal,org=MUSIC AND BEYOND PERFORMING ARTS|city=Ottawa | Ottawa|postal=K1N 6Z9,9,122251,016-2018-2019-Q4-1321014,MUSIC AND BEYOND PERFORMING ARTS,Ottawa | Ottawa,K1N 6Z9,2019-04-01,50000
org_city_postal,org=ONENESS - WORLD COMMUNICATIONS|city=Ottawa | Ottawa|postal=K1L 7M1,9,122254,016-2018-2019-Q4-1321017,ONENESS - WORLD COMMUNICATIONS,Ottawa | Ottawa,K1L 7M1,2019-04-01,40000
org_city_postal,org=OWEN SOUND LITTLE THEATRE|city=Owen Sound | Owen Sound|postal=N4K 1N8,9,122255,016-2018-2019-Q4-1321018,OWEN SOUND LITTLE THEATRE,Owen Sound | Owen Sound,N4K 1N8,2019-04-01,15000
org_city_postal,org=DISTRICT OF SECHELT|city=Sechelt | Sechelt|postal=V0N 3A0,9,122435,016-2018-2019-Q4-1321212,DISTRICT OF SECHELT,Sechelt | Sechelt,V0N 3A0,2019-07-01,2700
org_city_postal,org=TOWNSHIP OF LUCAN BIDDULPH (THE)|city=Lucan | Lucan|postal=N0M 2J0,9,122553,016-2018-2019-Q4-1321328,TOWNSHIP OF LUCAN BIDDULPH (THE),Lucan | Lucan,N0M 2J0,2019-07-01,5000
org_city_postal,org=ALBERT COUNTY HISTORICAL SOCIETY INCORPORATED|city=Hopewell Cape | Hopewell Cape|postal=E4H 3J8,9,122763,016-2018-2019-Q4-1321538,ALBERT COUNTY HISTORICAL SOCIETY INCORPORATED,Hopewell Cape | Hopewell Cape,E4H 3J8,2019-07-01,2000
org_city_postal,org=SIDNEY MUSEUM AND ARCHIVES SOCIETY|city=Sidney | Sidney|postal=V8L 1X5,9,122773,016-2018-2019-Q4-1321548,SIDNEY MUSEUM AND ARCHIVES SOCIETY,Sidney | Sidney,V8L 1X5,2019-06-21,700
org_city_postal,org=FLAT BAY BAND INCORPORATED|city=Flat Bay | Flat Bay|postal=A0N 1Z0,9,122864,016-2018-2019-Q4-1321639,FLAT BAY BAND INCORPORATED,Flat Bay | Flat Bay,A0N 1Z0,2019-06-21,1500
org_city_postal,org=NORTHERN ONTARIO RAILROAD MUSEUM & HERITAGE CENTRE|city=Capreol | Capreol|postal=P0M 1H0,9,122912,016-2018-2019-Q4-1321687,NORTHERN ONTARIO RAILROAD MUSEUM & HERITAGE CENTRE,Capreol | Capreol,P0M 1H0,2019-07-01,3600
org_city_postal,org=PINCHER CREEK AND DISTRICT HISTORICAL SOCIETY|city=Pincher Creek | Pincher Creek|postal=T0K 1W0,9,123004,016-2018-2019-Q4-1321779,PINCHER CREEK AND DISTRICT HISTORICAL SOCIETY,Pincher Creek | Pincher Creek,T0K 1W0,2019-07-01,1500
org_city_postal,org=DANCING DAMSELS|city=Toronto | Toronto|postal=M1L 1S5,9,123017,016-2018-2019-Q4-1321792,DANCING DAMSELS,Toronto | Toronto,M1L 1S5,2019-07-01,1600
org_city_postal,org=CHAMBRE DE COMMERCE DE COLLETTE|city=Collette | Collette|postal=E4Y 1G4,9,123147,016-2018-2019-Q4-1321922,CHAMBRE DE COMMERCE DE COLLETTE,Collette | Collette,E4Y 1G4,2019-07-01,1300
org_city_postal,org=BANGLADESHI-CANADIAN COMMUNITY SERVICES (BCS)|city=Toronto | Toronto|postal=M4C 1M3,9,123458,016-2018-2019-Q4-1322234,BANGLADESHI-CANADIAN COMMUNITY SERVICES (BCS),Toronto | Toronto,M4C 1M3,2019-06-27,2000
org_city_postal,org=QUÉBEC DRAMA FEDERATION (THE)|city=Montréal | Montréal|postal=H3B 1A7,9,123556,016-2018-2019-Q4-1322344,QUÉBEC DRAMA FEDERATION (THE),Montréal | Montréal,H3B 1A7,2019-04-01,127100
org_city_postal,"org=FESTIVAL AU HOMARD DE SHEDIAC, INCORPOREE (LE)|city=Shediac | Shediac|postal=E4P 1S4",9,123679,016-2018-2019-Q4-1322519,"FESTIVAL AU HOMARD DE SHEDIAC, INCORPOREE (LE)",Shediac | Shediac,E4P 1S4,2019-05-01,45600
org_city_postal,org=BAY ST. GEORGE MI'KMAQ CULTURAL REVIVAL COMMITTEE INC.|city=Flat Bay | Flat Bay|postal=A0N 1Z0,9,123820,016-2018-2019-Q4-1322657,BAY ST. GEORGE MI'KMAQ CULTURAL REVIVAL COMMITTEE INC.,Flat Bay | Flat Bay,A0N 1Z0,2019-05-06,12400
org_city_postal,org=CANADIAN COMMUNITY ARTS INITIATIVE|city=Mississauga | Mississauga|postal=L5E 2J8,9,123938,016-2018-2019-Q4-1322775,CANADIAN COMMUNITY ARTS INITIATIVE,Mississauga | Mississauga,L5E 2J8,2019-04-01,30600
org_city_postal,org=URBANARTS COMMUNITY ARTS COUNCIL|city=Toronto | Toronto|postal=M6M 2A7,9,123974,016-2018-2019-Q4-1322810,URBANARTS COMMUNITY ARTS COUNCIL,Toronto | Toronto,M6M 2A7,2019-04-01,9600
org_city_postal,org=ROYAL ONTARIO MUSEUM|city=Toronto | Toronto|postal=M5S 2C6,9,124071,016-2018-2019-Q4-1322970,ROYAL ONTARIO MUSEUM,Toronto | Toronto,M5S 2C6,2018-11-30,35208
org_city_postal,org=FAIRBAIRN HOUSE HERITAGE CENTRE|city=Wakefield | Wakefield|postal=J0X 3G0,9,124113,016-2018-2019-Q4-1323031,FAIRBAIRN HOUSE HERITAGE CENTRE,Wakefield | Wakefield,J0X 3G0,2019-04-01,13308
org_city_postal,org=VANCOUVER MUSEUM SOCIETY|city=Vancouver | Vancouver|postal=V6J 3J9,9,124230,016-2018-2019-Q4-1323389,VANCOUVER MUSEUM SOCIETY,Vancouver | Vancouver,V6J 3J9,2019-04-01,43043
org_city_postal,org=CENTENNIAL MUSEUM SOCIETY OF CANMORE|city=Canmore | Canmore|postal=T1W 3K1,9,124237,016-2018-2019-Q4-1323395,CENTENNIAL MUSEUM SOCIETY OF CANMORE,Canmore | Canmore,T1W 3K1,2019-04-01,6000
org_city_postal,org=U'MISTA CULTURAL SOCIETY|city=Alert Bay | Alert Bay|postal=V0N 1A0,9,124246,016-2018-2019-Q4-1323423,U'MISTA CULTURAL SOCIETY,Alert Bay | Alert Bay,V0N 1A0,2019-04-01,40000
org_city_postal,org=PROVINCE OF MANITOBA|city=Winnipeg | Winnipeg|postal=R3C 0V8,9,126813,016-2019-2020-Q1-599859,PROVINCE OF MANITOBA,Winnipeg | Winnipeg,R3C 0V8,2015-04-01,149100
org_city_postal,org=DIFFUSIONS DE LA COULISSE INC.|city=Beloeil | Beloeil|postal=J3G 5E8,9,126817,016-2019-2020-Q1-1313090,DIFFUSIONS DE LA COULISSE INC.,Beloeil | Beloeil,J3G 5E8,2018-06-01,6000
org_city_postal,org=CENTRE DE DÉVELOPPEMENT MUSICAL (LE)|city=Edmonton | Edmonton|postal=T6C 3N1,9,126942,016-2019-2020-Q1-1322446,CENTRE DE DÉVELOPPEMENT MUSICAL (LE),Edmonton | Edmonton,T6C 3N1,2019-04-01,306000
org_city_postal,org=ONTARIO FEDERATION OF INDIGENOUS FRIENDSHIP CENTRES|city=Toronto | Toronto|postal=M5A 1E8,9,127122,016-2019-2020-Q1-1323512,ONTARIO FEDERATION OF INDIGENOUS FRIENDSHIP CENTRES,Toronto | Toronto,M5A 1E8,2019-04-01,100000
org_city_postal,org=FÉDÉRATION PROFESSIONNELLE DES JOURNALISTES DU QUÉBEC INC.|city=Montréal | Montréal|postal=H2W 1X6,9,127158,016-2019-2020-Q1-1323615,FÉDÉRATION PROFESSIONNELLE DES JOURNALISTES DU QUÉBEC INC.,Montréal | Montréal,H2W 1X6,2019-04-01,32005
org_city_postal,org=CITY OF LETHBRIDGE|city=Lethbridge | Lethbridge|postal=T1J 0P6,9,127247,016-2019-2020-Q1-1323746,CITY OF LETHBRIDGE,Lethbridge | Lethbridge,T1J 0P6,2019-07-01,7618
org_city_postal,org=CITY OF LLOYDMINSTER|city=Lloydminster | Lloydminster|postal=T9V 0W2,9,127317,016-2019-2020-Q1-1323816,CITY OF LLOYDMINSTER,Lloydminster | Lloydminster,T9V 0W2,2019-07-01,10000
org_city_postal,org=CORPORATION OF THE TOWNSHIP OF ALFRED AND PLANTAGENET (THE)|city=Plantagenet | Plantagenet|postal=K0B 1L0,9,127361,016-2019-2020-Q1-1323860,CORPORATION OF THE TOWNSHIP OF ALFRED AND PLANTAGENET (THE),Plantagenet | Plantagenet,K0B 1L0,2019-07-01,8790
org_city_postal,org=TK'EMLÚPS TE SECWÉPEMC|city=Kamloops | Kamloops|postal=V2H 1H1,9,127375,016-2019-2020-Q1-1323874,TK'EMLÚPS TE SECWÉPEMC,Kamloops | Kamloops,V2H 1H1,2019-06-21,4688
org_city_postal,org=FENGCAI ARTS ASSOCIATION|city=Markham | Markham|postal=L3R 2R6,9,127642,016-2019-2020-Q1-1324141,FENGCAI ARTS ASSOCIATION,Markham | Markham,L3R 2R6,2019-06-27,8790
org_city_postal,org=BEAUVAL MINOR SPORTS AND RECREATION|city=Beauval | Beauval|postal=S0M 0G0,9,127646,016-2019-2020-Q1-1324145,BEAUVAL MINOR SPORTS AND RECREATION,Beauval | Beauval,S0M 0G0,2019-06-21,5500
org_city_postal,org=91439 CANADA LTÉE - ÉDITIONS DE MORTAGNE|city=Boucherville | Boucherville|postal=J4B 2X4,9,127743,016-2019-2020-Q1-1324277,91439 CANADA LTÉE - ÉDITIONS DE MORTAGNE,Boucherville | Boucherville,J4B 2X4,2019-04-01,50000
org_city_postal,org=PORT THEATRE SOCIETY (THE)|city=Nanaimo | Nanaimo|postal=V9R 6Z4,9,127939,016-2019-2020-Q1-1324588,PORT THEATRE SOCIETY (THE),Nanaimo | Nanaimo,V9R 6Z4,2019-04-01,41802
org_city_postal,org=CAMPBELLTON BLUEGRASS FESTIVAL COMMITTEE|city=Campbellton | Campbellton|postal=E3N 1B1,9,128017,016-2019-2020-Q1-1324656,CAMPBELLTON BLUEGRASS FESTIVAL COMMITTEE,Campbellton | Campbellton,E3N 1B1,2019-04-01,12000
org_city_postal,org=FESTIVAL DES ARTS DE RUELLE|city=Montréal | Montréal|postal=H2S 1N7,9,128147,016-2019-2020-Q1-1324793,FESTIVAL DES ARTS DE RUELLE,Montréal | Montréal,H2S 1N7,2019-05-01,21700
org_city_postal,org=HICKORY WIND PRODUCTIONS INC.|city=Ottawa | Ottawa|postal=K2P 1G7,9,128576,016-2019-2020-Q1-1325235,HICKORY WIND PRODUCTIONS INC.,Ottawa | Ottawa,K2P 1G7,2019-04-01,30490
org_city_postal,org=COMMUNITY RADIO FUND OF CANADA INC. / LE FONDS CANADIEN DE LA RADIO COMMUNAUTAIRE INC.|city=Ottawa | Ottawa|postal=K1P 5G4,9,128981,016-2019-2020-Q1-1325638,COMMUNITY RADIO FUND OF CANADA INC. / LE FONDS CANADIEN DE LA RADIO COMMUNAUTAIRE INC.,Ottawa | Ottawa,K1P 5G4,2019-04-29,2000000
org_city_postal,org=NORTHERN VISIONS INDEPENDENT VIDEO AND FILM ASSOCIATION|city=Toronto | Toronto|postal=M5A 3V8,9,129068,016-2019-2020-Q1-1325824,NORTHERN VISIONS INDEPENDENT VIDEO AND FILM ASSOCIATION,Toronto | Toronto,M5A 3V8,2019-04-01,15800
org_city_postal,org=CITADEL THEATRE (THE)|city=Edmonton | Edmonton|postal=T5J 3C6,9,129218,016-2019-2020-Q2-1325878,CITADEL THEATRE (THE),Edmonton | Edmonton,T5J 3C6,2019-07-01,75000
org_city_postal,"org=CENTRE COMMUNAUTAIRE ""BON COURAGE"" DE PLACE BENOÎT|city=Saint-Laurent | Saint-Laurent|postal=H4N 2H4",9,129308,016-2019-2020-Q2-1324581,"CENTRE COMMUNAUTAIRE ""BON COURAGE"" DE PLACE BENOÎT",Saint-Laurent | Saint-Laurent,H4N 2H4,2019-07-02,120000
org_city_postal,org=AMANTS DE LA SCÈNE (LES)|city=Saint-Georges | Saint-Georges|postal=G5Y 1V4,9,129482,016-2019-2020-Q2-1306953,AMANTS DE LA SCÈNE (LES),Saint-Georges | Saint-Georges,G5Y 1V4,2017-05-01,7000
org_city_postal,org=RÉSEAU SCÈNES|city=Montréal | Montréal|postal=H3L 3C6,9,129491,016-2019-2020-Q2-1306995,RÉSEAU SCÈNES,Montréal | Montréal,H3L 3C6,2017-06-01,3500
org_city_postal,org=GERALDTON CONCERT SERIES|city=Geraldton | Geraldton|postal=P0T 1M0,9,129494,016-2019-2020-Q2-1307017,GERALDTON CONCERT SERIES,Geraldton | Geraldton,P0T 1M0,2017-04-01,700
org_city_postal,org=VANCOUVER WEST SIDE THEATRE SOCIETY|city=Vancouver | Vancouver|postal=V5Z 2N7,9,129535,016-2019-2020-Q2-1308622,VANCOUVER WEST SIDE THEATRE SOCIETY,Vancouver | Vancouver,V5Z 2N7,2017-09-01,3000
org_city_postal,org=WORKMAN ARTS PROJECT OF ONTARIO|city=Toronto | Toronto|postal=M6K 2B2,9,129536,016-2019-2020-Q2-1308738,WORKMAN ARTS PROJECT OF ONTARIO,Toronto | Toronto,M6K 2B2,2017-04-01,10000
org_city_postal,org=DIFFUSION MOMENTUM|city=Victoriaville | Victoriaville|postal=G6P 3Z6,9,129564,016-2019-2020-Q2-1308841,DIFFUSION MOMENTUM,Victoriaville | Victoriaville,G6P 3Z6,2017-07-01,19300
org_city_postal,org=SOCIÉTÉ DE DIFFUSION DE SPECTACLES DE SAINT-HYACINTHE|city=Saint-Hyacinthe | Saint-Hyacinthe|postal=J2S 9E2,9,129568,016-2019-2020-Q2-1308852,SOCIÉTÉ DE DIFFUSION DE SPECTACLES DE SAINT-HYACINTHE,Saint-Hyacinthe | Saint-Hyacinthe,J2S 9E2,2017-07-01,36000
org_city_postal,org=THÉÂTRE DE LA MANUFACTURE INC. (LE)|city=Montréal | Montréal|postal=H2H 1V4,9,129574,016-2019-2020-Q2-1308859,THÉÂTRE DE LA MANUFACTURE INC. (LE),Montréal | Montréal,H2H 1V4,2017-05-01,30000
org_city_postal,org=CAFÉ-THÉÂTRE LE GRAFFITI|city=Port-Cartier | Port-Cartier|postal=G5B 2G7,9,129630,016-2019-2020-Q2-1312645,CAFÉ-THÉÂTRE LE GRAFFITI,Port-Cartier | Port-Cartier,G5B 2G7,2018-01-01,9200
org_city_postal,org=OBJECTIF SCÈNE|city=Chicoutimi | Chicoutimi|postal=G7H 1V2,9,129642,016-2019-2020-Q2-1312659,OBJECTIF SCÈNE,Chicoutimi | Chicoutimi,G7H 1V2,2018-04-01,2000
org_city_postal,org=CORPORATION DU BEDEAU (LA)|city=Saint-Prime | Saint-Prime|postal=G8J 1T4,9,129643,016-2019-2020-Q2-1312662,CORPORATION DU BEDEAU (LA),Saint-Prime | Saint-Prime,G8J 1T4,2018-04-01,1000
org_city_postal,org=OLD TOWN HALL ASSOCIATION|city=Waterford | Waterford|postal=N0E 1Y0,9,129669,016-2019-2020-Q2-1312701,OLD TOWN HALL ASSOCIATION,Waterford | Waterford,N0E 1Y0,2018-04-01,2500
org_city_postal,org=SAPPYFEST INC.|city=Sackville | Sackville|postal=E4L 3Z6,9,129678,016-2019-2020-Q2-1312713,SAPPYFEST INC.,Sackville | Sackville,E4L 3Z6,2018-08-03,6000
org_city_postal,org=C.C.M.C. MUSIC GALLERY|city=Toronto | Toronto|postal=M5R 3G5,9,129698,016-2019-2020-Q2-1312795,C.C.M.C. MUSIC GALLERY,Toronto | Toronto,M5R 3G5,2018-04-01,10400
org_city_postal,org=OTTAWA JAZZ FESTIVAL INC.|city=Ottawa | Ottawa|postal=K1P 6E6,9,129703,016-2019-2020-Q2-1312784,OTTAWA JAZZ FESTIVAL INC.,Ottawa | Ottawa,K1P 6E6,2018-04-01,34000
org_city_postal,org=GUELPH CONTEMPORARY DANCE FESTIVAL|city=Guelph | Guelph|postal=N1H 3A2,9,129715,016-2019-2020-Q2-1312952,GUELPH CONTEMPORARY DANCE FESTIVAL,Guelph | Guelph,N1H 3A2,2018-04-01,4000
org_city_postal,org=TOUR DE FORT CANADIAN CONCERT SERIES INC.|city=Fort Frances | Fort Frances|postal=P9A 3M5,9,129719,016-2019-2020-Q2-1313025,TOUR DE FORT CANADIAN CONCERT SERIES INC.,Fort Frances | Fort Frances,P9A 3M5,2018-04-01,2600
org_city_postal,org=SMALL HALLS INC.|city=Charlottetown | Charlottetown|postal=C1E 1X6,9,129725,016-2019-2020-Q2-1313631,SMALL HALLS INC.,Charlottetown | Charlottetown,C1E 1X6,2018-06-10,20000
org_city_postal,"org=ST. JOHN'S INTERNATIONAL WOMEN'S FILM FESTIVAL, INC.|city=St. John's | St. John's|postal=A1C 3L3",9,129735,016-2019-2020-Q2-1313727,"ST. JOHN'S INTERNATIONAL WOMEN'S FILM FESTIVAL, INC.",St. John's | St. John's,A1C 3L3,2018-04-01,16000
org_city_postal,org=PERSEPHONE THEATRE|city=Saskatoon | Saskatoon|postal=S7K 0L3,9,129742,016-2019-2020-Q2-1314752,PERSEPHONE THEATRE,Saskatoon | Saskatoon,S7K 0L3,2018-09-01,4000
org_city_postal,org=WESTBEN ARTS FESTIVAL THEATRE INC.|city=Campbellford | Campbellford|postal=K0L 1L0,9,129748,016-2019-2020-Q2-1314997,WESTBEN ARTS FESTIVAL THEATRE INC.,Campbellford | Campbellford,K0L 1L0,2018-04-01,5000
org_city_postal,org=CORPORATION OF THE CITY OF GUELPH|city=Guelph | Guelph|postal=N1H 3V1,9,129783,016-2019-2020-Q2-1315253,CORPORATION OF THE CITY OF GUELPH,Guelph | Guelph,N1H 3V1,2018-04-01,9000
org_city_postal,org=FOLK FESTIVAL SOCIETY OF CALGARY - F.F.S.C - (THE)|city=Calgary | Calgary|postal=T2G 0W6,9,129795,016-2019-2020-Q2-1315309,FOLK FESTIVAL SOCIETY OF CALGARY - F.F.S.C - (THE),Calgary | Calgary,T2G 0W6,2018-01-01,40000
org_city_postal,org=PALAIS MONTCALM - MAISON DE LA MUSIQUE|city=Québec | Québec|postal=G1R 3P1,9,129799,016-2019-2020-Q2-1315313,PALAIS MONTCALM - MAISON DE LA MUSIQUE,Québec | Québec,G1R 3P1,2018-01-01,38000
org_city_postal,org=KEYANO COLLEGE|city=Fort McMurray | Fort McMurray|postal=T9H 2H7,9,129836,016-2019-2020-Q2-1315368,KEYANO COLLEGE,Fort McMurray | Fort McMurray,T9H 2H7,2018-07-01,6000
org_city_postal,org=VICTORIA BC SKA & REGGAE SOCIETY|city=Victoria | Victoria|postal=V8T 2C7,9,129856,016-2019-2020-Q2-1315404,VICTORIA BC SKA & REGGAE SOCIETY,Victoria | Victoria,V8T 2C7,2017-11-01,20000
org_city_postal,org=THÉÂTRE DE LA VILLE|city=Longueuil | Longueuil|postal=J4H 4A9,9,129860,016-2019-2020-Q2-1315407,THÉÂTRE DE LA VILLE,Longueuil | Longueuil,J4H 4A9,2018-06-01,14000
org_city_postal,org=GOUT DES CARAIBES INC. (UN)|city=Montreal | Montreal|postal=H8S 4G4,9,130584,016-2019-2020-Q2-1322761,GOUT DES CARAIBES INC. (UN),Montreal | Montreal,H8S 4G4,2019-04-01,16300
org_city_postal,org=NISICHAWAYASI NEHETHO CULTURE AND EDUCATION AUTHORITY INC.|city=Nelson House | Nelson House|postal=R0B 1A0,9,130758,016-2019-2020-Q2-1324344,NISICHAWAYASI NEHETHO CULTURE AND EDUCATION AUTHORITY INC.,Nelson House | Nelson House,R0B 1A0,2019-08-01,166832
org_city_postal,org=SOCIÉTÉ CKRP RADIO RIVIÈRE-LA-PAIX|city=Falher | Falher|postal=T0H 1M0,9,131107,016-2019-2020-Q2-1326252,SOCIÉTÉ CKRP RADIO RIVIÈRE-LA-PAIX,Falher | Falher,T0H 1M0,2019-09-01,48000
org_city_postal,org=VENUS FEST INC.|city=Toronto | Toronto|postal=M5A 0E9,9,131385,016-2019-2020-Q2-1326452,VENUS FEST INC.,Toronto | Toronto,M5A 0E9,2020-04-01,22000
org_city_postal,org=SEABIRD ISLAND BAND|city=Agassiz | Agassiz|postal=V0M 1A2,9,131475,016-2019-2020-Q2-1326542,SEABIRD ISLAND BAND,Agassiz | Agassiz,V0M 1A2,2020-05-18,6600
org_city_postal,org=FOLK ARTS COUNCIL OF ST. CATHARINES|city=St. Catharines | St. Catharines|postal=L2R 3C7,9,131496,016-2019-2020-Q2-1326565,FOLK ARTS COUNCIL OF ST. CATHARINES,St. Catharines | St. Catharines,L2R 3C7,2020-04-01,25200
org_city_postal,org=PAPRIKA THEATRE FESTIVAL|city=Toronto | Toronto|postal=M5T 2P3,9,131504,016-2019-2020-Q2-1326573,PAPRIKA THEATRE FESTIVAL,Toronto | Toronto,M5T 2P3,2020-04-01,12400
org_city_postal,org=SNOWKING'S WINTER FESTIVAL|city=Yellowknife | Yellowknife|postal=X1A 3X8,9,131543,016-2019-2020-Q2-1326612,SNOWKING'S WINTER FESTIVAL,Yellowknife | Yellowknife,X1A 3X8,2019-05-01,32000
org_city_postal,org=SAMPRADAYA DANCE CREATIONS|city=Mississauga | Mississauga|postal=L5L 5Y6,9,131620,016-2019-2020-Q2-1326688,SAMPRADAYA DANCE CREATIONS,Mississauga | Mississauga,L5L 5Y6,2020-04-01,42000
org_city_postal,org=NIPISSING REGION CURATORIAL COLLECTIVE INCORPORATED|city=North Bay | North Bay|postal=P1A 2A8,9,131688,016-2019-2020-Q2-1326779,NIPISSING REGION CURATORIAL COLLECTIVE INCORPORATED,North Bay | North Bay,P1A 2A8,2019-09-26,24000
org_city_postal,org=9225-9027 QUÉBEC INC.|city=Laval | Laval|postal=H7X 1W5,9,131795,016-2019-2020-Q2-1327005,9225-9027 QUÉBEC INC.,Laval | Laval,H7X 1W5,2019-04-01,210543
org_city_postal,org=PAPP INTERNATIONAL INC.|city=Montréal | Montréal|postal=H4T 2B3,9,131826,016-2019-2020-Q2-1327036,PAPP INTERNATIONAL INC.,Montréal | Montréal,H4T 2B3,2019-04-01,135070
org_city_postal,org=KO ÉDITIONS INC.|city=Montréal | Montréal|postal=H3C 1H9,9,132009,016-2019-2020-Q2-1327219,KO ÉDITIONS INC.,Montréal | Montréal,H3C 1H9,2019-04-01,45131
org_city_postal,org=THEATRE AQUARIUS INC.|city=Hamilton | Hamilton|postal=L8R 1A8,9,132121,016-2019-2020-Q3-1327639,THEATRE AQUARIUS INC.,Hamilton | Hamilton,L8R 1A8,2020-04-01,45400
